version;Dimension;Chapter;Block;SecondLevel;ThirdLevel;FourthLevel;levelno;code;parent;mlsort;leafnode;Title;Description;Inclusions;Exclusions;selected;Translated_title;Translated_description;Translated_inclusions;Translated_exclusions
ICFEN2;e;4;0;55;0;0;4;e455;e4;3;1;Individual attitudes of other professionals;General or specific opinions and beliefs of health-related professionals about the person or about other matters, (e.g. social, political and economic issues), that influence individual behaviour and actions.;;;1;Muude erialainimeste isikupärased hoiakud;Muude tervishoiuga seotud erialainimeste üldised ja konkreetsed arvamused ning uskumused antud inimese või teiste teemade kohta (nt sotsiaalsetes, poliitilistes või majanduslikes küsimuste), mis mõjutavad üksikisiku käitumist ja tegusid. ;;
ICFEN2;e;4;0;60;0;0;4;e460;e4;3;1;Societal attitudes;General or specific opinions and beliefs generally held by people of a culture, society, sub-cultural or other social group about other individuals or about other social, political and economic issues, that influence group or individual behaviour and actions.;;;1;Ühiskondlikud hoiakud;Üldised või konkreetsed arvamused ja uskumused, mida tavaliselt jagavad ühe kultuuri, ühiskonna, subkultuuri või muu sotsiaalse rühma liikmed teiste inimeste või sotsiaalsete, poliitiliste ja majanduslike teemade kohta, mis mõjutavad grupi või üksikisiku käitumist ja tegusid. ;;
ICFEN2;e;4;0;65;0;0;4;e465;e4;3;1;Social norms, practices and ideologies;"Customs, practices, rules and abstract systems of values and normative beliefs (e.g.ideologies, normative world views and moral philosophies) that arise within social contexts and that affect or create societal and individual practices and behaviours, such as social norms of moral and religious behaviour or etiquette; religious doctrine and resulting norms and practices; norms governing rituals or social gatherings.";;;1;Sotsiaalsed normid, tavad ja ideoloogiad;"Kombed, tavad, reeglid ning väärtushinnangute ja normatiivsete veendumuste abstraktsed süsteemid (nt ideoloogiad, normatiivsed maailma- ja moraali-filosoofilised vaated), mis tekivad sotsiaalses kontekstis ja mõjutavad või loovad ühiskonna või inimese tavasid ja kombeid, nagu näiteks sotsiaalsed moraalinormid, religioossed kombed või etikett; religioossed õpetused ja sellest tulenevad normid ning käitumistavad; rituaalsete või sotsiaalsete kogunemiste normid.";;
ICFEN2;e;4;0;98;0;0;4;e498;e4;3;1;Attitudes, other specified;;;;1;Hoiakud, teisiti täpsustatud;;;
ICFEN2;e;4;0;99;0;0;4;e499;e4;3;1;Attitudes, unspecified;;;;1;Hoiakud, täpsustamata;;;
ICFEN2;e;5;0;0;0;0;2;e5;e;3;0;SERVICES, SYSTEMS AND POLICIES;This chapter is about:<br />1. Services that provide benefits, structured programmes and operations, in various sectors of society, designed to meet the needs of individuals. (Included in services are the people who provide them.) Services may be public, private or voluntary, and may be established at a local, community, regional, state, provincial, national or international level by individuals, associations, organizations, agencies or governments. The goods provided by these services may be general or adapted and specially designed.<br />2. Systems that are administrative control and organizational mechanisms, and are established by governments at the local, regional, national, and international levels, or by other recognized authorities. These systems are designed to organize, control and monitor services that provide benefits, structured programmes and operations in various sectors of society.<br />3. Policies constituted by rules, regulations, conventions and standards established by governments at the local, regional, national, and international levels, or by other recognized authorities. Policies govern and regulate the systems that organize, control and monitor services, structured programmes and operations in various sectors of society.;;;1;TEENUSED, SÜSTEEMID JA STRATEEGIAD;Selles peatükis käsitletakse järgmisi teemasid. 1.Teenuseid, mis pakuvad hüvesid, struktuurseid programme ja tegevusi ühiskonna eri osade inimeste vajaduste rahuldamiseks (teenuste hulka kuuluvad ka teenusepakkujad). Teenused võivad olla avalikust, era- või vabatahtlikust sektorist ja neid võivad pakkuda kas kohalik omavalitsus, kogukond, maakondlik või riiklik süsteem eraisikute, ühingute, organisatsioonide, agentuuride või riigiasutuste kaudu. 2. Süsteeme, mis on administratiivse kontrolli ja korraldamise mehhanismid ning mille on loonud valitsuse või teised tunnustatud  ametivõimud kas kohalikul, regiooni, riigi või rahvusvahelisel tasandil. Need süsteemid organiseerivad, kontrollivad ja jälgivad eespool nimetatud teenuseid, struktuurseid programme ja erinevaid sotsiaalse sektori loodud tegevusi. 3. Reeglite, eeskirjade, kokkulepete ja standardite põhjal koostatud strateegiad (poliitika), mis on loodud kohaliku omavalitsuse, regiooni, riigi või rahvusvahelisel tasandil. Strateegiate kaudu hallatakse ja reguleeritakse neid süsteeme, mis loovad, kontrollivad ja jälgivad teenuseid, struktuurseid programme ja tegevusi erinevates ühiskonna sektorites.;;
ICFEN2;e;5;0;10;0;0;4;e510;e5;3;0;Services, systems and policies for the production of consumer goods;Services, systems and policies that govern and provide for the production of objects and products consumed or used by people.;;;1;Teenused, süsteemid ja strateegiad tarbekaupade tootmiseks;"Teenused, süsteemid ja strateegiad, mis juhivad ning tagavad inimeste kasutatavate või tarbitavate esemete ja
toodete tootmise.";;
ICFEN2;e;5;0;10;0;0;5;e5100;e510;3;1;Services for the production of consumer goods;Services and programmes for the collection, creation, production and manufacturing of consumer goods and products, such as for products and technology used for mobility, communication, education, transportation, employment and housework, including those who provide these services.;;"Exclusions: education and training services (e5850); communication services (e5350); Chapter 1 Products and Technology (e1)";1;Teenused tarbekaupade tootmiseks;Teenused ja programmid tarbekaupade ja -toodete valikuks, väljatöötamiseks, töötlemiseks ja tootmiseks, nagu näiteks tooted ja tehnoloogiad, mida kasutatakse liikumisel, suhtlemisel, hariduses, transpordis, tööalaselt või kodutöödes, kaasa arvatud need, kes neid teenuseid pakuvad.;;"V.a haridus- ja õpetamisteenused (e5850);  kommunikatsiooniteenused (e5350); I peatükk ""Tooted ja tehnoloogiad"" (e1)"
ICFEN2;e;5;0;10;1;0;5;e5101;e510;3;1;Systems for the production of consumer goods;Administrative control and monitoring mechanisms, such as regional, national or international organizations that set standards (e.g. International Organization for Standardization) and consumer bodies, that govern the collection, creation, production and manufacturing of consumer goods and products.;;;1;Süsteemid tarbekaupade tootmiseks;Administratiivse juhtimise ja kontrolli mehhanismid, nagu näiteks piirkondlikud, riiklikud või rahvusvahelised organisatsioonid, mis loovad standardeid (nt Rahvusvaheline Standardiseerimise Organisatsioon), ja tarbijaorganisatsioonid, mis haldavad tarbekaupade ja -teenuste loomist, väljatöötamist ning tootmist.;;
ICFEN2;e;5;0;10;2;0;5;e5102;e510;3;1;Policies for the production of consumer goods;Legislation, regulations and standards for the collection, creation, production and manufacturing of consumer goods and products, such as which standards to adopt.;;;1;Tarbekaupade tootmise strateegiad;Tarbekaupade ja -toodete valiku, väljatöötamise, töötlemise ja tootmise alased õigusaktid, eeskirjad ja standardid, nagu näiteks uute standardite rakendamise üle otsustamine.;;
ICFEN2;e;5;0;10;8;0;5;e5108;e510;3;1;Services, systems and policies for the production of consumer goods, other specified;;;;1;Tarbekaupade tootmise teenused, süsteemid ja strateegiad, teisiti täpsustatud ;;;
ICFEN2;e;5;0;10;9;0;5;e5109;e510;3;1;Services, systems and policies for the production of consumer goods, unspecified;;;;1;Tarbekaupade tootmise teenused, süsteemid ja strateegiad, täpsustamata;;;
ICFEN2;e;5;0;15;0;0;4;e515;e5;3;0;Architecture and construction services, systems and policies;Services, systems and policies for the design and construction of buildings, public and private.;;Exclusions: open space planning services, systems and policies (e520);1;Arhitektuuri- ja ehitusteenused, -süsteemid ning -strateegiad;Teenused, süsteemid ja strateegiad üldkasutatavate ja eramute planeerimiseks ning ehitamiseks.;;V.a maastikukujundusteenused ja -süsteemid
ICFEN2;e;5;0;15;0;0;5;e5150;e515;3;1;Architecture and construction services;Services and programmes for design, construction and maintenance of residential, commercial, industrial and public buildings, such as house-building, the operationalization of design principles, building codes, regulations and standards, including those who provide these services.;;;1;Arhitektuuri- ja ehitusteenused;Teenused ja programmid elumajade, kaubandus-, tööstus- ja üldkasutatavate hoonete projekteerimiseks, ehitamiseks ja kasutamiseks, nagu näiteks majaehitus, projekteerimis- ja ehitusnormide, -eeskirjade ning -standardite rakendamine, kaasa arvatud need, kes neid teenuseid pakuvad.;;
ICFEN2;e;5;0;15;1;0;5;e5151;e515;3;1;Architecture and construction systems;Administrative control and monitoring mechanisms that govern the planning, design, construction and maintenance of residential, commercial, industrial and public buildings, such as for implementing and monitoring building codes, construction standards, and fire and life safety standards.;;;1;Arhitektuuri- ja ehitussüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid elumajade, kaubandus- ja tööstushoonete ning üldkasutatavate hoonete planeerimiseks, projekteerimiseks, ehitamiseks ja kasutamiseks, nagu näiteks ehitusnormide, konstruktsioonistandardite ja tuleohutuse ning muude ohutusstandardite rakendamiseks.;;
ICFEN2;e;5;0;15;2;0;5;e5152;e515;3;1;Architecture and construction policies;Legislation, regulations and standards that govern the planning, design, construction and maintenance of residential, commercial, industrial and public buildings, such as policies on building codes, construction standards, and fire and life safety standards.;;;1;Arhitektuuri- ja ehitusstrateegiad;Elumajade, kaubandus- ja tööstushoonete ning üldkasutatavate hoonete planeerimise, projekteerimise, ehitamise ja kasutamise alased õigusaktid, eeskirjad ja standardid, nagu näiteks ehitusnormide, konstruktsioonistandardite, tuleohutuse ja muude ohutusstandardite alased üldpõhimõtted.;;
ICFEN2;e;5;0;15;8;0;5;e5158;e515;3;1;Architecture and construction services, systems and policies, other specified;;;;1;Arhitektuuri- ja ehitusteenused, -süsteemid ning -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;15;9;0;5;e5159;e515;3;1;Architecture and construction services, systems and policies, unspecified;;;;1;Arhitektuuri- ja ehitusteenused, -süsteemid ning -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;20;0;0;4;e520;e5;3;0;Open space planning services, systems and policies;Services, systems and policies for the planning, design, development and maintenance of public lands, (e.g. parks, forests, shorelines, wetlands) and private lands in the rural, suburban and urban context.;;Exclusions: architecture and construction services, systems and policies (e515);1;Maastikukujundusteenused, -süsteemid ja -strateegiad;Üldkasutatavate maa-alade (nt parkide, metsade, rannaalade, soode) ja eramaade planeerimise, kujundamise, arendamise ja kasutamise teenused, süsteemid ja strateegiad maal, linnas ning linnalähedastes piirkondades.;;V.a arhitektuuri- ja ehitusteenused, -süsteemid ning -strateegiad (e515)
ICFEN2;e;5;0;20;0;0;5;e5200;e520;3;1;Open space planning services;Services and programmes aimed at planning, creating and maintaining urban, suburban, rural, recreational, conservation and environmental space, meeting and commercial open spaces (plazas, open- air markets) and pedestrian and vehicular transportation routes for intended uses, including those who provide these services.;;"Exclusions: products for design, building and construction for public (e150) and private (e155) use; products of land development (e160)";1;Maastikukujundusteenused;"Teenused ja programmid linna-, eeslinna-, maa-, puhke-, loodus- ja
keskkonnakaitsealade, vabas õhus
toimuvate rahvakogunemis- ja
kauplemiskohtade (väljakute, väliturgude) ning jalakäijatele ja eriotstarbelistele sõidukitele mõeldud teede planeerimiseks.";;"V.a üldkasutatavate (e150) ja eravalduses olevate (e155) hoonete kujundus, konstruktsioon, ehitusmaterjalid ja tehnoloogiad; maa-arenduse tooted ja tehnoloogiad (e160)"
ICFEN2;e;5;0;20;1;0;5;e5201;e520;3;1;Open space planning systems;Administrative control and monitoring mechanisms, such as for the implementation of local, regional or national planning acts, design codes, heritage or conservation policies and environmental planning policy, that govern the planning, design, development and maintenance of open space, including rural, suburban and urban land, parks, conservation areas and wildlife reserves.;;;1;Maastikukujundussüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid – nagu näiteks kohaliku, piirkondliku või riikliku arengukava, projekteerimisnormide, kultuuri- või loodusväärtuste kaitse ja keskkonnastrateegiate rakendamisel –, mis reguleerivad maastiku, kaasa arvatud tööstusliku, linnalähedase ja linnamaa, parkide, loodus- ja loomakaitsealade planeerimist, kujundamist, loomist ja hooldamist.;;
ICFEN2;e;5;0;20;2;0;5;e5202;e520;3;1;Open space planning policies;Legislation, regulations and standards that govern the planning, design, development and maintenance of open space, including rural land, suburban land, urban land, parks, conservation areas and wildlife reserves, such as local, regional or national planning acts, design codes, heritage or conservation policies, and environmental planning policies.;;;1;Maastikukujundusstrateegiad;Õigusaktid, eeskirjad ja standardid, mille alusel maastikku planeeritakse, kujundatakse, arendatakse ja kasutatakse, kaasa arvatud maapiirkonnad, linna- ja eeslinnamaa, pargid, loodus- ja loomakaitsealad.;;
ICFEN2;e;5;0;20;8;0;5;e5208;e520;3;1;Open space planning services, systems and policies, other specified;;;;1;Maastikukujundusteenused, -süsteemid ja -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;20;9;0;5;e5209;e520;3;1;Open space planning services, systems and policies, unspecified;;;;1;Maastikukujundusteenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;25;0;0;4;e525;e5;3;0;Housing services, systems and policies;Services, systems and policies for the provision of shelters, dwellings or lodging for people.;;;1;Elamumajandusteenused, -süsteemid ja -strateegiad;Teenused, süsteemid ja strateegiad, mis tegelevad inimeste varustamisega varjupaiga, elumajade või üürikorteritega.;;
ICFEN2;e;5;0;25;0;0;5;e5250;e525;3;1;Housing services;Services and programmes aimed at locating, providing and maintaining houses or shelters for persons to live in, such as estate agencies, housing organizations, shelters for homeless people, including those who provide these services.;;;1;Elamumajandusteenused;Teenused ja programmid, mille eesmärk on leida, tagada ja ülal pidada inimestele eluasemeks vajalikke majasid või ajutisi varjupaiku, nagu näiteks kinnisvaraagentuurid, majutusasutused, kodutute varjupaigad, kaasa arvatud need, kes neid teenuseid osutavad.;;
ICFEN2;e;5;0;25;1;0;5;e5251;e525;3;1;Housing systems;Administrative control and monitoring mechanisms that govern housing or sheltering of people, such as systems for implementing and monitoring housing policies.;;;1;Elamumajandussüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, mis korraldavad inimeste majutamist või neile varjupaiga leidmist, nagu näiteks elamumajandusstrateegiate rakendamise ja järelevalvesüsteemid.;;
ICFEN2;e;5;0;25;2;0;5;e5252;e525;3;1;Housing policies;Legislation, regulations and standards that govern housing or sheltering of people, such as legislation and policies for determination of eligibility for housing or shelter, policies concerning government involvement in developing and maintaining housing, and policies concerning how and where housing is developed.;;;1;Elamumajandusstrateegiad;Õigusaktid, eeskirjad ja standardid, mis reguleerivad elamumajandust või inimestele varjupaiga leidmist, nagu näiteks majutus- või varjupaiga sobivuse kindlaksmääramisega seonduvad õigusaktid ja põhimõtted, strateegiad, mis otsustavad riigi osaluse majutuse loomises ja hooldamises, ning strateegiad, mis määravad, kuidas ja kuhu elamumajandust luua.;;
ICFEN2;e;5;0;25;8;0;5;e5258;e525;3;1;Housing services, systems and policies, other specified;;;;1;Elamumajandusteenused, -süsteemid ja -strateegiad, teisiti täpsustatud ;;;
ICFEN2;e;5;0;25;9;0;5;e5259;e525;3;1;Housing services, systems and policies, unspecified;;;;1;Elamumajandusteenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;30;0;0;4;e530;e5;3;0;Utilities services, systems and policies;Services, systems and policies for publicly provided utilities, such as water, fuel, electricity, sanitation, public transportation and essential services.;;Exclusions: civil protection services, systems and policies (e545);1;Kommunaalteenused, -süsteemid ja strateegiad;Teenused, süsteemid ja strateegiad, mis on seotud ühiskasutuses olevate rajatistega, nagu näiteks veevärk, elekter, kanalisatsioon, ühistransport ja muud vajalikud teenused.;;V.a kodanikukaitseteenused, -süsteemid ja -strateegiad (e545)
ICFEN2;e;5;0;30;0;0;5;e5300;e530;3;1;Utilities services;Services and programmes supplying the population as a whole with essential energy (e.g. fuel and electricity), sanitation, water and other essential services (e.g. emergency repair services) for residential and commercial consumers, including those who provide these services.;;;1;Kommunaalteenused;Teenused ja programmid, mille alusel varustatakse elanikkonda tervikuna põhienergia (nt kütus ja elekter), kanalisatsiooni, vee ja muude elutähtsate teenustega (nt avariiteenused) elu- ja ärihoonetes, kaasa arvatud need, kes neid teenuseid osutavad.;;
ICFEN2;e;5;0;30;1;0;5;e5301;e530;3;1;Utilities systems;Administrative control and monitoring mechanisms that govern the provision of utilities services, such as health and safety boards and consumer councils.;;;1;Kommunaalsüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, mis korraldavad kommunaalteenuste tagamise, nagu näiteks tervishoiu- ja ohutusnõuete jälgimise ametid ja tarbijate nõukogud (tarbijakaitse).;;
ICFEN2;e;5;0;30;2;0;5;e5302;e530;3;1;Utilities policies;Legislation, regulations and standards that govern the provision of utilities services, such as health and safety standards governing delivery and supply of water and fuel, sanitation practices in communities, and policies for other essential services and supply during shortages or natural disasters.;;;1;Kommunaalstrateegiad;Õigusaktid, eeskirjad ja standardid, mis reguleerivad kommunaalteenuste osutamist, nagu näiteks tervishoiu- ja ohutusstandardid, mille järgi kontrollitakse vee ja kütuse tarnimist ning varu, kogukondade sanitaarnormid ning muude põhiteenuste osutamise ja tagamise põhimõtted puuduse või loodusõnnetuse ajal.;;
ICFEN2;e;5;0;30;8;0;5;e5308;e530;3;1;Utilities services, systems and policies, other specified;;;;1;Kommunaalteenused, -süsteemid ja -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;30;9;0;5;e5309;e530;3;1;Utilities services, systems and policies, unspecified;;;;1;Kommunaalteenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;35;0;0;4;e535;e5;3;0;Communication services, systems and policies;Services, systems and policies for the transmission and exchange of information.;;;1;Kommunikatsioonteenused, -süsteemid ja -strateegiad;Teenused, süsteemid ja strateegiad, mis on seotud info edastamise ja vahendamisega.;;
ICFEN2;e;5;0;35;0;0;5;e5350;e535;3;1;Communication services;Services and programmes aimed at transmitting information by a variety of methods such as telephone, fax, surface and air mail, electronic mail and other computer-based systems (e.g. telephone relay, teletype, teletext, and internet services), including those who provide these services.;;Exclusions: media services (e5600);1;Kommunikatsiooniteenused;Teenused ja programmid, mille eesmärk on mitmesugustel meetoditel infot edastada, nagu näiteks telefon, faks, postiteenused ning arvutipõhised süsteemid (nt telefoniühendus, teletaip, tekstitelevisioon ja internetiteenused), kaasa arvatud need, kes neid teenuseid pakuvad. ;;V.a meediateenused (e5600)
ICFEN2;e;5;0;35;1;0;5;e5351;e535;3;1;Communication systems;Administrative control and monitoring mechanisms, such as telecommunication regulation authorities and other such bodies, that govern the transmission of information by a variety of methods, including telephone, fax, surface and air mail, electronic mail and computer-based systems.;;;1;Kommunikatsioonisüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, nagu näiteks telekommunikatsiooni reguleerivad asutused või muud taolised struktuurid, mis haldavad  mitmesuguseid info edastamise meetodeid, kaasa arvatud telefon, faks, postiteenused ning arvutipõhised süsteemid.;;
ICFEN2;e;5;0;35;2;0;5;e5352;e535;3;1;Communication policies;Legislation, regulations and standards that govern the transmission of information by a variety of methods including telephone, fax, post office, electronic mail and computer-based systems, such as eligibility for access to communication services, requirements for a postal address, and standards for provision of telecommunications.;;;1;Kommunikatsioonistrateegiad;Õigusaktid, eeskirjad ja standardid, mis reguleerivad info edastamise meetodeid (kaasa arvatud telefon, faks, postiteenused, e-post ja arvutipõhised süsteemid), nagu näiteks sideteenustele juurdepääsu, postiaadressile esitatavate nõuete ja kaugsidesüsteemidega varustatuse standardite sobivust.;;
ICFEN2;e;5;0;35;8;0;5;e5358;e535;3;1;Communication services, systems and policies, other specified;;;;1;Kommunikatsiooniteenused, -süsteemid ja -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;35;9;0;5;e5359;e535;3;1;Communication services, systems and policies, unspecified;;;;1;Kommunikatsiooniteenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;40;0;0;4;e540;e5;3;0;Transportation services, systems and policies;Services, systems and policies for enabling people or goods to move or be moved from one location to another.;;;1;Transporditeenused, -süsteemid ja -strateegiad;Teenused, süsteemid ja strateegiad, mis  võimaldavad inimeste või kaupade liikumist või viimist ühest kohast teise.;;
ICFEN2;e;5;0;40;0;0;5;e5400;e540;3;1;Transportation services;Services and programmes aimed at moving persons or goods by road, paths, rail, air or water, by public or private transport, including those who provide these services.;;Exclusions: products for personal mobility and transportation (e115);1;Transporditeenused;Teenused ja programmid, mille eesmärk on võimaldada inimeste liikumist või kaupade vedu maanteel, kõnniteel, raudteel, õhus või vees ühis- või eratranspordivahendiga, kaasa arvatud need, kes neid teenuseid osutavad.;;V.a tooted ja tehnoloogiad inimese liikumiseks ning transpordiks siseruumides ja väljas (e120)
ICFEN2;e;5;0;40;1;0;5;e5401;e540;3;1;Transportation systems;Administrative control and monitoring mechanisms that govern the moving of persons or goods by road, paths, rail, air or water, such as systems for determining eligibility for operating vehicles and, implementation and monitoring of health and safety standards related to use of different types of transportation.;;Exclusions: social security services, systems and policies (e570);1;Transpordisüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, mis korraldavad inimeste liikumist või kaupade vedu maal, õhus või vees, nagu näiteks liiklusvahendite sobivuse kindlaks määramise süsteemid, eri transpordiliikide kasutamisega seotud tervise ja turvalisuse standardite kohandamine ja täitmise jälgimine. ;;V.a sotsiaalkaitseteenused, -süsteemid ja -strateegiad (e570)
ICFEN2;e;5;0;40;2;0;5;e5402;e540;3;1;Transportation policies;Legislation, regulations and standards that govern the moving of persons or goods by road, paths, rail, air or water, such as transportation planning acts and policies, policies for the provision and access to public transportation.;;;1;Transpordistrateegiad;Õigusaktid, eeskirjad ja standardid, mis reguleerivad inimeste liikumist või kaupade vedu maal, õhus või vees, nagu näiteks transpordi planeerimise seadused ja põhiprintsiibid, ühistranspordi ning selle kättesaadavuse tagamise põhimõtted.;;
ICFEN2;e;5;0;40;8;0;5;e5408;e540;3;1;Transportation services, systems and policies, other specified;;;;1;Transporditeenused, -süsteemid ja -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;40;9;0;5;e5409;e540;3;1;Transportation services, systems and policies, unspecified;;;;1;Transporditeenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;45;0;0;4;e545;e5;3;0;Civil protection services, systems and policies;Services, systems and policies aimed at safeguarding people and property.;;Exclusions: utilities services, systems and policies (e530);1;Kodanikukaitseteenused, -süsteemid ja -strateegiad;Teenused, süsteemid ja strateegiad, mille eesmärk on tagada inimeste ja omandi kaitse.;;V.a kommunaalteenused, -süsteemid ja -strateegiad (e530)
ICFEN2;e;5;0;45;0;0;5;e5450;e545;3;1;Civil protection services;Services and programmes organized by the community and aimed at safeguarding people and property, such as fire, police, emergency and ambulance services, including those who provide these services.;;;1;Kodanikukaitseteenused;Teenused ja programmid, mida ühendused organiseerivad inimeste ja omandi kaitseks, nagu näiteks politsei, kiirabi ja päästeamet, kaasa arvatud need, kes neid teenuseid osutavad.;;
ICFEN2;e;5;0;45;1;0;5;e5451;e545;3;1;Civil protection systems;Administrative control and monitoring mechanisms that govern the safeguarding of people and property, such as systems by which provision of police, fire, emergency and ambulance services are organized.;;;1;Kodanikukaitsesüsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, mis tagavad inimeste ja omandi kaitse, nagu näiteks süsteemid, millega korraldatakse varustatust politsei-, kiirabi- ja päästeameti teenustega.;;
ICFEN2;e;5;0;45;2;0;5;e5452;e545;3;1;Civil protection policies;Legislation, regulations and standards that govern the safeguarding of people and property, such as policies governing provision of police, fire, emergency and ambulance services.;;;1;Kodanikukaitsestrateegiad;Õigusaktid, eeskirjad ja standardid, mis reguleerivad inimeste ja omandi kaitset, nagu näiteks põhiprintsiibid, mille alusel korraldatakse politsei-, kiirabi- ja päästeameti teenustega varustatust.;;
ICFEN2;e;5;0;45;8;0;5;e5458;e545;3;1;Civil protection services, systems and policies, other specified;;;;1;Kodanikukaitseteenused, -süsteemid ja -strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;45;9;0;5;e5459;e545;3;1;Civil protection services, systems and policies, unspecified;;;;1;Kodanikukaitseteenused, -süsteemid ja -strateegiad, täpsustamata;;;
ICFEN2;e;5;0;50;0;0;4;e550;e5;3;0;Legal services, systems and policies;Services, systems and policies concerning the legislation and other law of a country.;;;1;Juriidilised teenused, süsteemid ja strateegiad;Teenused, süsteemid ja strateegiad, mis puudutavad õigusakte ja muid riigis kehtivaid seadusi.;;
ICFEN2;e;5;0;50;0;0;5;e5500;e550;3;1;Legal services;Services and programmes aimed at providing the authority of the state as defined in law, such as courts, tribunals and other agencies for hearing and settling civil litigation and criminal trials, attorney representation, services of notaries, mediation, arbitration and correctional or penal facilities, including those who provide these services.;;;1;Juriidilised teenused ;Teenused ja programmid, mille eesmärk on tagada seadusega määratletud riigivõim, nagu näiteks kohtud, tribunalid ja muud asutused, mis analüüsivad ning reguleerivad tsiviil- ja kriminaalasju: advokaadi- ja notariteenused, vahendusteenused, arbitraaž ja parendusastused ning vanglad, kaasa arvatud need, kes neid teenuseid pakuvad. ;;
ICFEN2;e;5;0;50;1;0;5;e5501;e550;3;1;Legal systems;Administrative control and monitoring mechanisms that govern the administration of justice, such as systems for implementing and monitoring formal rules (e.g. laws, regulations, customary law, religious law, international laws and conventions).;;;1;Juriidilised süsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, mis korraldavad justiitsorganite tööd, nagu näiteks vormikohaste reeglite (nt seadused, määrused, tavaõigus, religiooniõigus, rahvusvaheline õigus ja lepped) rakendamise ning järelevalvega tegelevad süsteemid.;;
ICFEN2;e;5;0;50;2;0;5;e5502;e550;3;1;Legal policies;Legislation, regulations and standards, such as laws, customary law, religious law, international laws and conventions, that govern the administration of justice.;;;1;Õigusstrateegiad;Õigusaktid, eeskirjad ja standardid, nagu näiteks seadused, tavaõigus, religiooniõigus, rahvusvaheline õigus ja konventsioonid, mis reguleerivad justiitssüsteemi tööd.;;
ICFEN2;e;5;0;50;8;0;5;e5508;e550;3;1;Legal services, systems and policies, other specified;;;;1;Juriidilised teenused, süsteemid ja strateegiad, teisiti täpsustatud;;;
ICFEN2;e;5;0;50;9;0;5;e5509;e550;3;1;Legal services, systems and policies, unspecified;;;;1;Juriidilised teenused, süsteemid ja strateegiad, täpsustamatata;;;
ICFEN2;e;5;0;55;0;0;4;e555;e5;3;0;Associations and organizational services, systems and policies;Services, systems and policies relating to groups of people who have joined together in the pursuit of common, non-commercial interests, often with an associated membership structure.;;;1;Ühingute ja organisatsioonide teenused, süsteemid ning strateegiad;Teenused, süsteemid ja strateegiad, mis on seotud samalaadsete mitteäriliste huvide tõttu ühinenud liikmelise struktuuriga rühmadeks. ;;
ICFEN2;e;5;0;55;0;0;5;e5550;e555;3;1;Associations and organizational services;Services and programmes provided by people who have joined together in the pursuit of common, non-commercial interests with people who have the same interests, where the provision of such services may be tied to membership, such as associations and organizations providing recreation and leisure, sporting, cultural, religious and mutual aid services.;;;1;Ühingute ja organisatsioonide teenused;Teenused ja programmid, mida osutavad inimesed, kes oma mitteäriliste huvide tõttu on ühinenud teiste samalaadsete huvidega inimestega ning kus teenuste osutamine võib olla seotud liikmelisusega, nagu näiteks ühingud ja organisatsioonid, mis pakuvad puhkuse ja vabaaja veetmise teenuseid, spordiorganisatsioonid, kultuurilised ja religioossed ühingud ning vastastikuse abi teenistused. ;;
ICFEN2;e;5;0;55;1;0;5;e5551;e555;3;1;Associations and organizational systems;Administrative control and monitoring mechanisms that govern the relationships and activities of people coming together with common noncommercial interests and the establishment and conduct of associations and organizations such as mutual aid organizations, recreational and leisure organizations, cultural and religious associations and not-for profit organizations.;;;1;Ühingute ja organisatsioonide süsteemid;Administratiivse juhtimise ja kontrolli mehhanismid, mis reguleerivad ühiste mitteäriliste huvide tõttu liitunud inimeste suhteid ja tegevust, ning selliste ühingute ja struktuuride loomine ning juhtimine, nagu näiteks vastastikuse abistamise ühingud, puhkuse ja vaba aja veetmise organisatsioonid, kultuuri- ja usuühingud ning mittetulundusühingud.;;
